#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"41,840,890","+89,317","933,138",+924,"34,939,720","+24,417","5,968,032","13,734",,,,,,North America,,,,,,
,Asia,"60,051,058","+216,410","863,041","+3,443","56,520,340","+158,723","2,667,677","30,959",,,,,,Asia,,,,,,
,South America,"34,910,207","+31,398","1,072,624",+750,"32,419,493","+33,369","1,418,090","26,559",,,,,,South America,,,,,,
,Europe,"50,535,184","+140,809","1,124,892","+1,042","46,415,678","+50,370","2,994,614","6,822",,,,,,Europe,,,,,,
,Africa,"6,450,107","+26,789","162,770",+733,"5,642,149","+32,005","645,188","4,351",,,,,,Africa,,,,,,
,Oceania,"94,695",+650,"1,459",+12,"74,662",+794,"18,574",65,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"193,882,862","+505,373","4,157,939","+6,904","176,012,748","+299,678","13,712,175","82,490","24,873",533.4,,,,All,,,,,,
1,USA,"35,279,607","+63,935","626,622",+406,"29,496,227","+18,054","5,156,758","6,680","105,927","1,881","521,246,157","1,565,040","333,056,090",North America,9,532,1,192,1,"15,483"
2,India,"31,331,145","+39,441","420,038",+536,"30,495,352","+35,048","415,755","8,944","22,470",301,"452,939,545","324,840","1,394,346,143",Asia,45,"3,320",3,28,0.4,298
3,Brazil,"19,524,092",,"547,134",,"18,259,711",,"717,247","8,318","91,167","2,555","54,786,381","255,823","214,157,514",South America,11,391,4,,,"3,349"
4,Russia,"6,078,522","+23,811","152,296",+795,"5,450,004","+22,547","476,222","2,300","41,634","1,043","161,400,000","1,105,474","146,000,731",Europe,24,959,1,163,5,"3,262"
5,France,"5,953,071","+19,561","111,591",+26,"5,672,089","+2,995","169,391",872,"90,989","1,706","100,465,378","1,535,547","65,426,422",Europe,11,586,1,299,0.4,"2,589"
6,UK,"5,637,975","+36,389","129,044",+64,"4,434,939","+7,406","1,073,992",699,"82,592","1,890","237,814,221","3,483,777","68,263,323",Europe,12,529,0,533,0.9,"15,733"
7,Turkey,"5,574,997","+11,094","50,821",+60,"5,410,554","+5,215","113,622",543,"65,359",596,"65,918,377","772,799","85,298,180",Asia,15,"1,678",1,130,0.7,"1,332"
8,Argentina,"4,827,973","+15,622","103,359",+285,"4,464,987","+17,034","259,627","4,358","105,797","2,265","18,712,620","410,057","45,634,226",South America,9,442,2,342,6,"5,689"
